Subject_ID,Year_Exposure,Role_Group,Actively_Recruited,Recruiter1,Loc_Habitation_State1,Loc_Habitation_City1,Country,lat,long
10110,2020,Associate,Unknown,Unknown,Florida,Port Orange,United States,29.1386874,-80.9968286
10111,2020,NoGroup,NotRecruited,Not recruited,Arkansas,Little Rock,United States,34.7465071,-92.2896267
10112,2020,NoGroup,NotRecruited,Not recruited,Arkansas,Little Rock,United States,34.7465071,-92.2896267
10113,2020,NoGroup,NotRecruited,Not recruited,Arkansas,Little Rock,United States,34.7465071,-92.2896267
10114,2020,NoGroup,NotRecruited,Not recruited,Arkansas,Little Rock,United States,34.7465071,-92.2896267
10115,2020,NoGroup,NotRecruited,Not recruited,Tennessee,Antioch,United States,36.0600602,-86.6722192
10116,2020,NoGroup,NotRecruited,Not recruited,Florida,Bunnell,United States,29.4657731,-81.2576832
10117,2020,NoGroup,NotRecruited,Not recruited,Colorado,Pagosa Springs,United States,37.2695661,-107.010816
10118,2020,NoGroup,NotRecruited,Not recruited,Washington,Port Townsend,United States,48.1179702,-122.769544
10119,2020,NoGroup,NotRecruited,Not recruited,Washington,Bellingham,United States,48.7544012,-122.478836
10126,2021,Follower,NotRecruited,Not recruited,Iowa,Des Moines,United States,41.5868654,-93.6249494
10127,2021,Leader,Unknown,Unknown,Arizona,Phoenix,United States,33.4484367,-112.074141
10128,2021,Follower,Unknown,Unknown,North Carolina,Hayesville,United States,35.0462818,-83.8179427
10129,2021,Associate,Unknown,Unknown,California,Arbuckle,United States,39.017397,-122.0568148
10130,2021,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
10131,2021,Follower,Unknown,Unknown,Illinois,Quincy,United States,39.9356016,-91.4098727
10132,2021,Follower,Unknown,Unknown,Illinois,Quincy,United States,39.9356016,-91.4098727
10133,2021,Associate,Unknown,Unknown,Wisconsin,Eau Claire,United States,44.811349,-91.4984941
10134,2021,Follower,Unknown,Unknown,New York,Brooklyn,United States,40.6526006,-73.9497211
10135,2021,Follower,Unknown,Unknown,Montana,Dillon,United States,45.2141249,-112.6346079
10136,2021,Associate,Unknown,Unknown,Ohio,Willoughby,United States,41.6397696,-81.4065011
10137,2021,Associate,Unknown,Unknown,New Jersey,Haddonfield,United States,39.8915022,-75.0376707
10138,2021,Follower,Unknown,Unknown,California,Beaumont,United States,33.9299925,-116.9763092
10139,2021,Follower,Unknown,Unknown,Virginia,Hudgins,United States,37.4714126,-76.3263424
10140,2021,Follower,Unknown,Unknown,Pennsylvania,Bridgeville,United States,40.3561805,-80.1100556
10141,2021,Associate,Unknown,Unknown,Massachusetts,North Adams,United States,42.6990349,-73.1118997
10142,2021,Associate,Unknown,Unknown,Illinois,Marselies,United States,NA,NA
10143,2021,Follower,Unknown,Unknown,Pennsylvania,Sharon,United States,41.232947,-80.5078056
10144,2021,Follower,Unknown,Unknown,Pennsylvania,Lancaster,United States,40.0379958,-76.3056707
10145,2021,Follower,NotRecruited,Not recruited,Tennessee,Memphis,United States,35.1460249,-90.0517638
10146,2021,Follower,NotRecruited,Not recruited,California,Ventura,United States,34.2783355,-119.293174
10147,2021,Follower,NotRecruited,Not recruited,Oregon,Beavercreek,United States,45.2878369,-122.53571
10148,2021,Follower,NotRecruited,Not recruited,California,Cathedral City,United States,33.7810031,-116.464076
10149,2021,Follower,Unknown,Unknown,West Virginia,South Charleston,United States,38.368429,-81.69957
10150,2021,Associate,NotRecruited,Not recruited,California,San Diego,United States,32.7174202,-117.162772
10151,2020,Follower,NotRecruited,Not recruited,Arizona,Scottsdale,United States,33.4942189,-111.926018
10152,2021,Follower,Unknown,Unknown,Florida,Boca Raton,United States,26.3586885,-80.0830984
10153,2021,Follower,NotRecruited,Not recruited,New Jersey,Stockholm,United States,41.0899041,-74.5201461
10154,2021,Associate,NotRecruited,Not recruited,Tennessee,Cleveland,United States,35.1595182,-84.8766115
10155,2021,Follower,NotRecruited,Not recruited,California,Riverside,United States,33.9824949,-117.374238
10156,2021,Follower,Unknown,Unknown,Indiana,Bloomfield,United States,39.02631,-86.9379018
10157,2021,Follower,Unknown,Unknown,Indiana,Bloomfield,United States,39.02631,-86.9379018
10158,2021,Follower,Recruited,Unknown,Texas,Dallas,United States,32.7762719,-96.7968559
10159,2020,Follower,Unknown,Unknown,Utah,Morgan,United States,41.0360275,-111.6771144
10160,2021,Follower,Unknown,Unknown,New Jersey,Swedesboro,United States,39.7476136,-75.3104654
10161,2020,Follower,NotRecruited,Not recruited,Idaho,Boise,United States,43.6166163,-116.200886
10164,2021,Follower,Unknown,Unknown,Alaska,Wasilla,United States,61.582421600000004,-149.442563
10165,2021,Leader,Unknown,Unknown,North Carolina,Kernersville,United States,36.1198589,-80.0736533
10166,2021,Follower,Unknown,Unknown,Wisconsin,Nashotah,United States,43.0979818,-88.4026935
10167,2021,Follower,Unknown,Unknown,Texas,San Antonio,United States,29.4246002,-98.4951405
10168,2021,Follower,Unknown,Unknown,Texas,Maxwell,United States,29.881897,-97.7956423
10169,2021,Follower,Unknown,Unknown,Georgia,Kennesaw,United States,34.0234337,-84.6154897
10170,2020,Leader,NotRecruited,Not recruited,California,San Clemente,United States,33.4270275,-117.6124179
10171,2021,Follower,Unknown,Unknown,California,Reseda,United States,34.200768,-118.5356869
10172,2021,Associate,Unknown,Unknown,Arkansas,Gravette,United States,36.4208054,-94.4526535
10173,2020,Follower,Unknown,Unknown,Utah,Millcreek,United States,40.6992918,-111.855583
10174,2021,Associate,Unknown,Unknown,South Carolina,Little River,United States,33.8727006,-78.6232583
10175,2021,Follower,Unknown,Unknown,Florida,Ocala,United States,29.1871986,-82.1400923
10176,2021,Follower,Unknown,Unknown,Iowa,Stuart,United States,41.5033213,-94.3185737
10181,2021,Leader,NotRecruited,Not recruited,Florida,Ormond Beach,United States,29.2854132,-81.0557921
10182,2021,NoGroup,NotRecruited,Not recruited,South Carolina,Fort Mill,United States,35.0073697,-80.9450759
10183,2021,NoGroup,NotRecruited,Not recruited,South Carolina,Rock Hill,United States,34.9248667,-81.0250784
10184,2021,Associate,Unknown,Unknown,Texas,Grapevine,United States,32.9337381,-97.0788754
10185,2021,Associate,Unknown,Unknown,North Carolina,Sanford,United States,35.4798757,-79.1802994
10187,2021,NoGroup,NotRecruited,Not recruited,Texas,The Colony,United States,33.0890094,-96.8863922
10188,2021,Leader,Unknown,Unknown,Virginia,Berryville,United States,39.1517548,-77.982525
10192,2021,Follower,NotRecruited,Not recruited,Alabama,Falkville,United States,34.3684295,-86.908616
10194,2021,Leader,Unknown,Unknown,Kansas,Olathe,United States,38.8838856,-94.81887
10195,2021,Follower,Recruited,Friend,Ohio,Woodstock,United States,40.1739475,-83.5274254
10199,2021,Associate,Unknown,Unknown,Florida,Miami,United States,25.7741566,-80.1935973
10201,2021,Follower,Unknown,Unknown,New York,Syracuse,United States,43.0481221,-76.1474244
10203,2021,Follower,NotRecruited,Not recruited,New Jersey,Colts Neck,United States,40.2876108,-74.1723652
10206,2021,Leader,Unknown,Unknown,Florida,Titusville,United States,28.6126236,-80.8079545
10207,2021,Leader,Unknown,Unknown,Alabama,Arab,United States,34.3181497,-86.4958219
10209,2021,Follower,Unknown,Unknown,Kansas,Olathe,United States,38.8838856,-94.81887
10216,2021,Leader,NotRecruited,Not recruited,Hawaii,Waikiki,United States,21.2793568,-157.8285713
10217,2021,Follower,Unknown,Unknown,New York,Rochester,United States,43.157285,-77.615214
10218,2021,Leader,Unknown,Unknown,Pennsylvania,Port Richmond,United States,39.9863549,-75.1009166
10222,2021,Follower,NotRecruited,Not recruited,Massachusetts,Pittsfield,United States,42.4484778,-73.2541069
10223,2021,Follower,NotRecruited,Not recruited,Massachusetts,Malden,United States,42.4268484,-71.0683741
10225,2021,Follower,NotRecruited,Not recruited,Pennsylvania,Mechanicsburg,United States,40.2101972,-77.0047276
10228,2021,Follower,NotRecruited,Not recruited,North Carolina,Concord,United States,35.4094178,-80.5800049
10229,2021,Leader,NotRecruited,Not recruited,Ohio,Woodstock,United States,40.1739475,-83.5274254
10231,2021,Follower,Unknown,Unknown,Florida,Englewood,United States,26.9620053,-82.3525952
10234,2021,Follower,NotRecruited,Not recruited,Georgia,Fort Stewart,United States,31.8694349,-81.6077657
10235,2020,Associate,NotRecruited,Not recruited,Hawaii,Honolulu,United States,21.304547,-157.855676
10238,2019,Follower,Recruited,Friend,California,Los Angeles,United States,34.0536909,-118.242766
10239,2020,Unknown,Unknown,Not recruited,Georgia,-99,United States,NA,NA
10240,2020,Follower,Unknown,Unknown,North Carolina,Southern Pines,United States,35.1740471,-79.3922539
10241,2020,Unknown,NotRecruited,Not recruited,Iowa,St. Charles,United States,41.288366,-93.8072107
10242,2021,NoGroup,NotRecruited,Not recruited,Louisiana,Baton Rouge,United States,30.4494155,-91.1869659
10243,2020,Follower,NotRecruited,Not recruited,Oklahoma,McCloud,United States,NA,NA
10244,2019,NoGroup,NotRecruited,Not recruited,North Carolina,Camp Lejeune,United States,34.6397339,-77.3418348
10245,2021,Leader,NotRecruited,Not recruited,Florida,Tallahassee,United States,30.4380832,-84.2809332
10246,2021,Follower,Unknown,Unknown,Arizona,Laveen,United States,33.3618814,-112.1533861
10247,2021,Leader,NotRecruited,Not recruited,Washington,Auburn,United States,47.3075369,-122.2301808
10250,2021,Follower,Recruited,Unknown,Florida,Wellington,United States,26.6549551,-80.2375279
10251,2020,Follower,NotRecruited,Not recruited,California,San Marino,United States,34.1215947,-118.105739
10252,2021,Follower,NotRecruited,Not recruited,New Hampshire,Webster,United States,43.3292843,-71.7167362
10253,2021,Follower,Unknown,Unknown,Nebraska,Omaha,United States,41.2587459,-95.9383758
10254,2020,Leader,NotRecruited,Not recruited,California,Turlock,United States,37.4946568,-120.8465941
10257,2021,Follower,Unknown,Unknown,Florida,Naples,United States,26.1421976,-81.7942944
10259,2021,Follower,Unknown,Unknown,Texas,Alpine,United States,30.3602181,-103.6628596
10269,2019,NoGroup,NotRecruited,Not recruited,Michigan,Reed City,United States,43.875017,-85.51005
10271,2020,Follower,Unknown,Unknown,Georgia,Montrose,United States,32.5604776,-83.1533328
10273,2021,NoGroup,NotRecruited,Not recruited,Ohio,Youngstown,United States,41.1035786,-80.6520161
10274,2020,NoGroup,NotRecruited,Not recruited,Missouri,St. Robert,United States,37.8140737,-92.1375079
10275,2021,Follower,Unknown,Unknown,Florida,Ocala,United States,29.1871986,-82.1400923
10276,2021,Follower,Unknown,Unknown,Florida,Ocala,United States,29.1871986,-82.1400923
10277,2021,Follower,NotRecruited,Not recruited,Pennsylvania,New Brighton,United States,40.7303534,-80.3100513
10278,2021,Follower,NotRecruited,Not recruited,Ohio,Huber Heights,United States,39.8590241,-84.1112699
10279,2021,Follower,Unknown,Unknown,Michigan,St. Clair Shores,United States,42.4969652,-82.8890965
10280,2021,Follower,Unknown,Unknown,Alabama,Mobile,United States,30.6913462,-88.0437509
10281,2021,Follower,Unknown,Unknown,California,Redding,United States,40.5863563,-122.391675
10282,2020,NoGroup,NotRecruited,Not recruited,Texas,Killeen,United States,31.1171441,-97.727796
10283,2021,Leader,NotRecruited,Not recruited,Rhode Island,Providence,United States,41.8239891,-71.4128343
10285,2021,Follower,NotRecruited,Not recruited,Virginia,Alexandria,United States,38.8051095,-77.0470229
10286,2021,Follower,NotRecruited,Not recruited,California,Vallejo,United States,38.1040864,-122.2566367
10287,2021,NoGroup,NotRecruited,Not recruited,New Hampshire,Amherst,United States,42.8642874,-71.6252484
10288,2021,Follower,NotRecruited,Not recruited,Florida,Melbourne,United States,28.0785034,-80.6077908
10289,2021,Associate,NotRecruited,Not recruited,Texas,Borger,United States,35.6689767,-101.3919481
10290,2021,Associate,NotRecruited,Not recruited,Texas,Borger,United States,35.6689767,-101.3919481
10291,2021,Associate,NotRecruited,Not recruited,Texas,Borger,United States,35.6689767,-101.3919481
10292,2021,Associate,NotRecruited,Not recruited,Texas,Borger,United States,35.6689767,-101.3919481
10293,2021,Associate,NotRecruited,Not recruited,Texas,Borger,United States,35.6689767,-101.3919481
10302,2020,Associate,NotRecruited,Not recruited,Texas,Bartonville,United States,33.0731775,-97.1316788
10303,2021,Follower,NotRecruited,Not recruited,Ohio,Hillsboro,United States,39.2022866,-83.611587
10304,2020,Follower,NotRecruited,Not recruited,New Jersey,Manalapan,United States,40.2852895,-74.333495
10309,2021,Follower,Unknown,Unknown,Florida,Clearwater,United States,27.9658533,-82.8001026
10310,2021,Associate,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
10312,2021,Follower,Unknown,Unknown,Virginia,King George,United States,38.2663841,-77.1805099
10314,2020,Associate,Unknown,Unknown,Virginia,Quantico,United States,38.5218802,-77.2911023
10315,2021,Associate,NotRecruited,Not recruited,Texas,Burleson,United States,32.5420821,-97.3208492
10318,2021,Follower,NotRecruited,Not recruited,California,Carlsbad,United States,33.1580933,-117.3505966
10319,2020,Follower,NotRecruited,Not recruited,California,Irvine,United States,33.6856969,-117.825981
10324,2020,Leader,NotRecruited,Not recruited,Virginia,South Boston,United States,36.6987494,-78.9013987
10325,2021,Follower,NotRecruited,Not recruited,Ohio,East Liverpool,United States,40.6186756,-80.5772928
10326,2021,Associate,Unknown,Unknown,Ohio,Piqua,United States,40.1447732,-84.2424449
10327,2021,Associate,Unknown,Unknown,Tennessee,Gallatin,United States,36.3883031,-86.4475898
10328,2021,Associate,Unknown,Unknown,California,Mill Valley,United States,37.9060368,-122.5449763
10329,2021,Follower,NotRecruited,Not recruited,California,Santa Barbara,United States,34.4221319,-119.702667
10330,2021,Follower,Unknown,Unknown,Kansas,Gardner,United States,38.8109254,-94.9272958
10331,2021,Follower,Unknown,Unknown,Missouri,Blue Springs,United States,39.017316,-94.282265
10332,2021,Associate,Unknown,Unknown,Arizona,Tucson,United States,32.2228765,-110.974847
10333,2021,Follower,NotRecruited,Not recruited,Arizona,Marana,United States,32.4483736,-111.211475
10334,2021,Associate,NotRecruited,Not recruited,Maryland,Columbia,United States,39.2156213,-76.8582049
10335,2021,Follower,NotRecruited,Not recruited,Maryland,Silver Spring,United States,38.9959461,-77.0276231
10336,2021,Follower,Unknown,Unknown,Florida,Largo,United States,27.9094665,-82.7873244
10337,2021,Leader,Unknown,Unknown,Florida,Orlando,United States,28.5421218,-81.379045
10338,2021,Follower,Unknown,Unknown,Florida,Apopka,United States,28.6732806,-81.5116471
10339,2021,Leader,Unknown,Unknown,Florida,Apopka,United States,28.6732806,-81.5116471
10340,2021,Follower,Unknown,Unknown,California,San Francisco,United States,37.7879363,-122.4075201
10341,2021,Follower,Unknown,Unknown,Oregon,Sherwood,United States,45.3569315,-122.8403744
10342,2021,Follower,Unknown,Unknown,Oregon,Sherwood,United States,45.3569315,-122.8403744
10343,2021,Follower,Unknown,Unknown,Florida,Fort Walton Beach,United States,30.4057552,-86.618842
10344,2021,Leader,Unknown,Unknown,New York,Beacon,United States,41.5048402,-73.9695409
10345,2021,Leader,Unknown,Unknown,New Jersey,Rockaway,United States,40.9013539,-74.5138157
10346,2021,Follower,Recruited,Group member,District of Columbia,Washington,United States,38.8950982,-77.0363849
10347,2021,Follower,Unknown,Unknown,Florida,Bradenton,United States,27.4989278,-82.5748194
10348,2021,Follower,NotRecruited,Not recruited,California,Oakhurst,United States,37.3311313,-119.6558221
10349,2020,Follower,Unknown,Unknown,California,Castro Valley,United States,37.6945519,-122.0857432
10350,2020,Follower,Unknown,Unknown,California,Los Gatos,United States,37.226611,-121.9746797
10351,2020,Follower,Unknown,Unknown,California,San Lorenzo,United States,37.6810422,-122.1244088
10353,2020,Follower,Unknown,Unknown,South Carolina,Columbia,United States,34.000754,-81.0352313
10354,2021,Follower,NotRecruited,Not recruited,Minnesota,Saint Cloud,United States,45.5616075,-94.1642004
10355,2020,Follower,Unknown,Unknown,Maryland,Potomac,United States,39.017936,-77.2094542
10357,2021,Leader,Unknown,Unknown,Kentucky,Louisville,United States,38.2542376,-85.759407
10358,2021,Follower,Unknown,Unknown,Kentucky,Louisville,United States,38.2542376,-85.759407
10359,2020,Leader,NotRecruited,Not recruited,Texas,Lancaster,United States,32.5920798,-96.7561083
10360,2020,Associate,NotRecruited,Not recruited,Iowa,Cedar Rapids,United States,41.9758872,-91.6704053
10361,2021,Follower,Unknown,Unknown,Florida,Fort Lauderdale,United States,26.1223084,-80.1433786
10362,2021,Follower,Unknown,Unknown,Pennsylvania,Philadelphia,United States,39.9527237,-75.1635262
10363,2021,Follower,NotRecruited,Not recruited,South Carolina,Gilbert,United States,33.9243121,-81.3937132
10364,2021,Associate,NotRecruited,Not recruited,California,Orange,United States,33.7872568,-117.850308
10366,2021,Follower,Unknown,Unknown,California,Van Nuys,United States,34.1866193,-118.4486675
10367,2021,Associate,Unknown,Unknown,Delaware,Clayton,United States,39.2841965,-75.6321832
10369,2020,Leader,Unknown,Unknown,Ohio,Cleveland,United States,41.4996574,-81.6936772
10371,2020,Follower,Unknown,Unknown,New Mexico,Albuquerque,United States,35.0841034,-106.650985
10372,2021,Follower,NotRecruited,Not recruited,California,Lake Elsinore,United States,33.6680772,-117.3272615
10373,2021,Follower,NotRecruited,Not recruited,California,Menifee,United States,33.6863987,-117.1778599
10374,2021,Follower,NotRecruited,Not recruited,California,Lake Elsinore,United States,33.6680772,-117.3272615
10375,2021,Follower,NotRecruited,Not recruited,Texas,Wylie,United States,33.0151561,-96.5388038
10376,2021,Follower,Unknown,Unknown,California,Napa,United States,38.2971367,-122.2855293
10380,2021,Follower,Unknown,Unknown,New Mexico,Las Cruces,United States,32.3140354,-106.779807
10382,2021,Follower,Unknown,Unknown,New Jersey,Fairfield,United States,40.8837238,-74.3068718
10383,2021,Follower,NotRecruited,Not recruited,Colorado,Woodland Park,United States,38.9938016,-105.057045
10384,2021,Associate,Unknown,Unknown,Tennessee,Unionville,United States,35.6217359,-86.5924951
10385,2021,Follower,NotRecruited,Not recruited,California,Temecula,United States,33.4946353,-117.147366
10386,2021,Leader,Unknown,Unknown,California,Ladera Ranch,United States,33.5520801,-117.6384556
10387,2020,Follower,Unknown,Unknown,Texas,Tyler,United States,32.3512601,-95.3010624
10390,2021,Associate,Unknown,Unknown,Florida,Tampa,United States,27.9449854,-82.4583107
10391,2021,Leader,Unknown,Unknown,New Jersey,Little Ferry,United States,40.8528777,-74.0420848
10392,2021,Leader,Unknown,Unknown,Florida,Sarasota,United States,27.3365805,-82.5308545
10393,2021,Follower,Unknown,Unknown,Florida,Kissimmee,United States,28.2918995,-81.4075838
10394,2021,Follower,Unknown,Unknown,Florida,Dunnellon,United States,29.0491426,-82.4609331
10395,2021,Leader,Unknown,Unknown,Florida,Dunnellon,United States,29.0491426,-82.4609331
10396,2021,Follower,Unknown,Unknown,New York,Newburgh,United States,41.5000767,-74.0098299
10397,2021,Follower,Unknown,Unknown,Florida,Punta Gorda,United States,26.9351529,-82.0512058
10398,2021,Follower,NotRecruited,Not recruited,Ohio,Morrow,United States,39.3545046,-84.1271568
10399,2021,Follower,Recruited,Group member,Ohio,Morrow,United States,39.3545046,-84.1271568
10400,2021,Follower,NotRecruited,Not recruited,Indiana,Columbus,United States,39.2014405,-85.9213796
10401,2021,Associate,Recruited,Family,North Carolina,Thomasville,United States,35.8831786,-80.081817
10402,2021,Follower,Unknown,Unknown,Georgia,Guyton,United States,32.3363045,-81.3914992
10403,2021,Follower,NotRecruited,Not recruited,Alabama,Birmingham,United States,33.5206824,-86.8024326
10406,2021,Associate,Unknown,Unknown,Pennsylvania,Schnecksville,United States,40.6678735,-75.6071311
10407,2021,Associate,Unknown,Unknown,California,Auburn,United States,38.8945939,-121.0739897
10409,2021,Associate,Unknown,Unknown,California,Oceanside,United States,33.1958696,-117.379483
10410,2020,Follower,Unknown,Unknown,Virginia,Raven,United States,37.0870572,-81.8551195
10414,2020,Follower,NotRecruited,Not recruited,Missouri,Hartville,United States,37.2484242,-92.5126763
10415,2020,Follower,NotRecruited,Not recruited,Missouri,Hartville,United States,37.2484242,-92.5126763
10416,2020,Follower,Unknown,Unknown,New York,Manhattan,United States,40.7579554,-73.9855319
10417,2020,NoGroup,NA,Not recruited,Missouri,Cape Girardeau,United States,37.304731,-89.5176418
10420,2020,Follower,Unknown,Unknown,Virginia,Harrisonburg,United States,38.4493315,-78.8688833
10422,2019,Leader,NotRecruited,Not recruited,Oregon,Eugene,United States,44.0505054,-123.0950506
10423,2020,NoGroup,NotRecruited,Not recruited,Alabama,Addison,United States,34.2023243,-87.1814012
10427,2020,Associate,NotRecruited,Not recruited,Illinois,Chicago,United States,41.8755616,-87.6244212
10428,2019,Follower,NotRecruited,Not recruited,Tennessee,Sparta,United States,35.9258921,-85.4641342
10429,2020,Associate,NotRecruited,Not recruited,Pennsylvania,Collegeville,United States,40.1854712,-75.4512163
10430,2020,Associate,NotRecruited,Not recruited,Pennsylvania,Collegeville,United States,40.1854712,-75.4512163
10431,2018,Follower,NotRecruited,Not recruited,Florida,Punta Gorda,United States,26.9351529,-82.0512058
10433,2021,Associate,Unknown,Unknown,Illinois,Posen,United States,41.6317008,-87.681437
10434,2021,Follower,Unknown,Unknown,Florida,St. Augustine,United States,29.8946952,-81.3145395
10435,2021,Follower,Unknown,Unknown,Texas,Midland,United States,31.9973662,-102.077948
10436,2021,Associate,Unknown,Unknown,New York,Brooklyn,United States,40.6526006,-73.9497211
10437,2021,Associate,NotRecruited,Not recruited,Washington,Battle Ground,United States,45.7813532,-122.5337433
10438,2021,Associate,NotRecruited,Not recruited,Washington,Battle Ground,United States,45.7813532,-122.5337433
10440,2021,Associate,Unknown,Unknown,Washington,Kingston,United States,41.4801166,-71.5227103
10441,2021,Follower,Unknown,Unknown,Florida,Tampa,United States,27.9449854,-82.4583107
10442,2019,Follower,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
10445,2019,Follower,NotRecruited,Not recruited,Texas,Plano,United States,33.0136764,-96.6925096
10446,2019,Follower,Unknown,Unknown,Texas,Plano,United States,33.0136764,-96.6925096
10449,2015,Associate,NotRecruited,Not recruited,North Carolina,Raleigh,United States,35.7803977,-78.6390989
10451,2021,NoGroup,NotRecruited,Not recruited,Texas,Aubrey,United States,33.3142085,-96.9756323
10452,2020,NoGroup,NotRecruited,Not recruited,Florida,Pahokee,United States,26.8200607,-80.6653351
10461,2020,NoGroup,NA,Not recruited,North Carolina,Raleigh,United States,35.7803977,-78.6390989
10463,2019,NoGroup,NotRecruited,Not recruited,Florida,Holiday,United States,28.1879273,-82.740074
10465,2019,NoGroup,NotRecruited,Not recruited,New Mexico,Albuquerque,United States,35.0841034,-106.650985
10466,2021,Associate,NotRecruited,Not recruited,Ohio,Swanton,United States,41.5906822,-83.8931809
10468,2021,Follower,NotRecruited,Not recruited,Tennessee,Smyrna,United States,35.9824598,-86.5199492
10474,2020,Follower,Unknown,Unknown,Texas,San Antonio,United States,29.4246002,-98.4951405
10477,2021,Follower,Unknown,Unknown,Florida,Largo,United States,27.9094665,-82.7873244
10480,2021,Leader,NotRecruited,Not recruited,Texas,Mansfield,United States,32.563487,-97.1420308
10481,2021,Associate,NotRecruited,Not recruited,Texas,Houston,United States,29.7589382,-95.3676974
10482,2021,Follower,Unknown,Unknown,Illinois,Naperville,United States,41.7728699,-88.1479278
10483,2021,Follower,Unknown,Unknown,Florida,Chuluota,United States,28.6383385,-81.1153521
10484,2021,Follower,Unknown,Unknown,Missouri,Saint Charles,United States,38.783855,-90.481677
10485,2021,Follower,Unknown,Unknown,Missouri,Sikeston,United States,36.876719,-89.5878579
10486,2021,Follower,NotRecruited,Not recruited,Virginia,Covington,United States,37.7934528,-79.9939484
10487,2021,Follower,Unknown,Unknown,Florida,Hialeah,United States,25.8267775,-80.2814009
10488,2021,Associate,NotRecruited,Not recruited,Arizona,Scottsdale,United States,33.4942189,-111.926018
10489,2021,Follower,Unknown,Unknown,Georgia,Gainesville,United States,34.2978794,-83.8240663
10490,2021,Follower,Unknown,Unknown,South Dakota,Rapid City,United States,44.0806041,-103.228023
10491,2021,Follower,Unknown,Unknown,Pennsylvania,Philadelphia,United States,39.9527237,-75.1635262
10492,2021,Follower,Unknown,Unknown,Pennsylvania,Upper Darby,United States,39.9284459,-75.2737955
10493,2021,Follower,Unknown,Unknown,Pennsylvania,Philadelphia,United States,39.9527237,-75.1635262
10494,2021,Follower,Unknown,Unknown,Illinois,Aurora,United States,41.7571701,-88.3147539
10495,2019,Follower,Unknown,Unknown,New York,East Greenbush,United States,42.5909135,-73.7017858
10496,2021,Follower,NotRecruited,Not recruited,Indiana,Shelbyville,United States,39.5214373,-85.7769238
10497,2021,Follower,Unknown,Unknown,Kentucky,Bowling Green,United States,36.9929203,-86.4428677
10500,2021,Follower,Unknown,Unknown,Arizona,Phoenix,United States,33.4484367,-112.074141
10505,2021,Follower,NotRecruited,Not recruited,New Hampshire,Hudson,United States,42.7655784,-71.4393423
10506,2021,Associate,Unknown,Unknown,Pennsylvania,Old Forge,United States,41.3711906,-75.7349144
10507,2021,Associate,Unknown,Unknown,Alabama,Hokes Bluff,United States,33.9981546,-85.8663574
10508,2021,Follower,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
10509,2021,Associate,Unknown,Unknown,California,Fontana,United States,34.0922947,-117.43433
10510,2020,Follower,Unknown,Unknown,Pennsylvania,Baldwin,United States,40.3381252,-79.9789405
10511,2021,Follower,Unknown,Unknown,Oklahoma,Oklahoma City,United States,35.4729886,-97.5170536
10512,2021,Follower,Unknown,Unknown,Oklahoma,Muskogee,United States,35.7478769,-95.3696909
10513,2021,Follower,Unknown,Unknown,Pennsylvania,Kane,United States,41.6628394,-78.8111427
10514,2021,Follower,Unknown,Unknown,North Carolina,Pilot Mountain,United States,36.3851349,-80.4671211
10515,2021,Follower,Unknown,Unknown,North Carolina,Pilot Mountain,United States,36.3851349,-80.4671211
10516,2021,Follower,Unknown,Unknown,Nevada,Las Vegas,United States,36.1674263,-115.1484131
10517,2021,Follower,Unknown,Unknown,Nevada,Las Vegas,United States,36.1674263,-115.1484131
10518,2021,Follower,NotRecruited,Not recruited,Georgia,Americus,United States,32.0723862,-84.2326876
10519,2021,Follower,Unknown,Unknown,Georgia,Decatur,United States,33.7737582,-84.296069
10520,2021,Follower,NotRecruited,Not recruited,California,Merced,United States,37.3029568,-120.4843269
10522,2021,Follower,Unknown,Unknown,Florida,Sanford,United States,28.8117345,-81.2680223
10523,2021,Follower,Unknown,Unknown,New York,Amherst,United States,42.9783924,-78.7997616
10524,2021,Follower,Unknown,Unknown,Tennessee,Crossville,United States,35.949684,-85.0274835
10526,2021,Associate,Unknown,Unknown,Minnesota,Owatonna,United States,44.0839937,-93.2261076
10528,2021,Leader,Unknown,Unknown,Texas,Hurst,United States,32.8234621,-97.1705678
10529,2021,NoGroup,NotRecruited,Not recruited,Maine,Lebanon,United States,43.4146088,-70.917875
10530,2021,NoGroup,NotRecruited,Not recruited,Arizona,Queen Creek,United States,33.2483858,-111.634158
10531,2021,Follower,Unknown,Unknown,Georgia,Mableton,United States,33.8188333,-84.5822632
10532,2021,Leader,NotRecruited,Unknown,California,Los Angeles,United States,34.0536909,-118.242766
10533,2021,NoGroup,NotRecruited,Not recruited,Pennsylvania,Harrisburg,United States,40.2663107,-76.8861122
10534,2021,Follower,NotRecruited,Not recruited,Michigan,Elwell,United States,43.3875317,-84.7458424
10537,2021,Follower,NotRecruited,Not recruited,New Jersey,Blackwood,United States,39.8021322,-75.0668759
10538,2021,Follower,Unknown,Unknown,Maryland,Cooksville,United States,39.3201044,-77.0205346
10541,2019,NoGroup,NotRecruited,Not recruited,Illinois,Rochester,United States,39.7494943,-89.5317603
10546,2021,Follower,Unknown,Unknown,Florida,Orlando,United States,28.5421218,-81.379045
